text,created_at,favorite_count,id,in_reply_to_screen_name,in_reply_to_user_id,is_quote_status,possibly_sensitive,quote_count,lang,reply_count,retweet_count,timestamp_ms,coordinates.coordinates,entities.hashtags,place.country,place.country_code,place.full_name,place.id,place.place_type,user.id,user.screen_name,user.verified,user.followers_count,user.listed_count,user.friends_count,user.favourites_count,user.statuses_count,user.created_at,user.lang
RT @RebeccaCokley: Check this out @CornellWBrooks @dorianwarren @Umiselah https://t.co/qo3kbhrxDb,Fri Jun 23 00:37:14 +0000 2017,0,878049272817532928,,,True,False,,en,,0,1498178234663,,[],,,,,,2919334880,Suzie_BedBug,False,804,80,1260,3103,13563,Fri Dec 05 06:47:32 +0000 2014,en
The latest University Startup Daily! https://t.co/EhtC8IMF1i Thanks to @CornellMBA @GrantMac89 @luis__doporto #education,Sat Jul 29 20:37:00 +0000 2017,0,891397167822381056,,,False,False,,en,,0,1501360620824,,"[Row(indices=[110, 120], text='education')]",,,,,,16696563,GregCott,False,1305,294,1216,930,11979,Sat Oct 11 14:48:00 +0000 2008,en
"RT @Cornell: The Great American #Eclipse2017 is almost here, but how did scientists predict it? https://t.co/nGIyfbcpEF https://t.co/apigux…",Mon Aug 21 22:25:31 +0000 2017,0,899759395306786817,,,False,False,,en,,0,1503354331219,,"[Row(indices=[32, 44], text='Eclipse2017')]",,,,,,485385099,Anwar_Hashem,False,831,4,397,445,1943,Tue Feb 07 04:28:40 +0000 2012,en
RT @RebeccaCokley: So excited for students at Boston University!!! @CornellWBrooks is an amazing teacher and friend leading by the elo… ,Tue Aug 22 00:35:39 +0000 2017,0,899792146609315840,,,True,,,en,,0,1503362139738,,[],,,,,,1618630586,JohnLArnold3,False,310,12,1974,7984,10438,Wed Jul 24 21:07:37 +0000 2013,en
"The man behind the Rainbow Papaya! Dr Gonsalves from Plant Pathology Cornell University, Geneva campus @CornellCALS https://t.co/TSiPaodGo0",Tue Aug 22 00:38:11 +0000 2017,0,899792781455097857,,,False,False,,en,,0,1503362291097,,[],,,,,,809237717955596292,FruitDiseases,False,57,2,76,66,84,Thu Dec 15 03:24:41 +0000 2016,en
RT @cornellnews: Ithaca Rated Top College Town in United States - Cornell University The Cornell Daily Sun https://t.co/4thX6eoHJC,Tue Aug 22 00:44:03 +0000 2017,0,899794260303728640,,,False,False,,en,,0,1503362643682,,[],,,,,,104349058,michaelreilly18,False,20,0,184,29,136,Wed Jan 13 02:19:22 +0000 2010,en
RT @cornellnews: Ithaca Rated Top College Town in United States - Cornell University The Cornell Daily Sun https://t.co/4thX6eoHJC,Tue Aug 22 01:49:33 +0000 2017,0,899810741527740418,,,False,False,,en,,0,1503366573112,,[],,,,,,113749837,CornellClass09,False,389,19,269,83,2092,Fri Feb 12 22:37:10 +0000 2010,en
RT @cornellnews: BROWN '13 | Reaffirming Cornell's Commitment to Dreamers - Cornell University The Cornell Daily Sun https://t.co/g5xEaDNFbD,Tue Sep 05 16:45:55 +0000 2017,0,905109750622420992,,,False,False,0.0,en,0.0,0,1504629955331,,[],,,,,,247143685,PaulTroy2006,False,49,10,155,714,6154,Fri Feb 04 05:08:13 +0000 2011,en
"TIL: @Cornell University has a hip hop archive:
https://t.co/YEYkWPyK8R",Tue Sep 26 14:37:51 +0000 2017,0,912687665396449281,,,False,False,0.0,en,0.0,0,1506436671004,,[],,,,,,80424806,Culture_Czar,False,2556,103,1927,25694,89679,Tue Oct 06 22:51:10 +0000 2009,en
RT @CornellCALSDean: Cornell University ranked #1 best college for agricultural sciences in America! https://t.co/h3QYBocfdm,Tue Sep 26 14:40:06 +0000 2017,0,912688233271742464,,,False,False,0.0,en,0.0,0,1506436806396,,[],,,,,,735139327601037316,CCE_Rockland,False,318,25,591,248,2776,Tue May 24 16:04:08 +0000 2016,en
"RT @cornellsun: University Announces New Commitments to Campus Diversity, Inclusion

https://t.co/YUh2Qo11uE",Tue Sep 26 21:23:46 +0000 2017,0,912789819268358144,,,False,False,0.0,en,0.0,0,1506461026385,,[],,,,,,29897850,kimvie,False,2548,2132,5000,18901,311987,Thu Apr 09 02:32:30 +0000 2009,en
RT @nyagandmarkets: Congrats @CornellCALS! https://t.co/YRxl3RAjdg,Tue Sep 26 23:31:22 +0000 2017,0,912821930834776064,,,True,False,0.0,en,0.0,0,1506468682379,,[],,,,,,362478984,ShariShea23,False,254,21,243,1271,3658,Fri Aug 26 13:29:52 +0000 2011,en
"RT @CornellFBEquip: https://t.co/1sMxflTXr7

Cornell University is looking for an assistant equipment manager.",Wed Sep 27 01:28:11 +0000 2017,0,912851329344790533,,,False,False,0.0,en,0.0,0,1506475691530,,[],,,,,,2153328697,Erk2Ed,False,103,2,117,352,212,Thu Oct 24 17:07:12 +0000 2013,en
"RT @CornellFBEquip: https://t.co/1sMxflTXr7

Cornell University is looking for an assistant equipment manager.",Wed Sep 27 03:16:36 +0000 2017,0,912878611342020608,,,False,False,0.0,en,0.0,0,1506482196065,,[],,,,,,1912178725,D1EquipMgr,False,767,10,210,3257,3887,Fri Sep 27 20:01:31 +0000 2013,en
@Phil_Baty @timeshighered @WSJ @Harvard @Columbia @Stanford @MIT @DukeU @Cornell @Princeton @Yale @Caltech @Penn Th… https://t.co/bt4u6bDCB8,Wed Sep 27 03:37:16 +0000 2017,0,912883815818739712,Phil_Baty,354880191.0,False,,0.0,en,0.0,0,1506483436909,,[],,,,,,384175795,Abinashbunty,False,372,92,702,4837,6825,Mon Oct 03 06:27:23 +0000 2011,en
RT @EDUCAUSEreview: How @Cornell University figured out what IT skills are most needed for the future for staff &amp; students https://t.co/yxs…,Wed Sep 27 11:28:05 +0000 2017,0,913002300465192961,,,False,,0.0,en,0.0,0,1506511685850,,[],,,,,,776184655343083520,kimbenowski,False,10,0,68,17,29,Wed Sep 14 22:23:37 +0000 2016,en
The latest AMERICOURT University Prose! https://t.co/929RrVTfcy Thanks to @RoomtoRead @CornellLaw @ML_Riley #ewopinion #education,Wed Sep 27 12:02:45 +0000 2017,0,913011021824102400,,,False,False,0.0,en,0.0,0,1506513765184,,"[Row(indices=[108, 118], text='ewopinion'), Row(indices=[119, 129], text='education')]",,,,,,552296527,AMERICOURT_U,False,380,19,332,5,2359,Fri Apr 13 00:41:29 +0000 2012,en
RT @CornellTMS: #Cornell University is #7 in the Princeton Review 2017 Guide to Green Colleges. Find out how we got there.… ,Wed Sep 27 15:29:49 +0000 2017,0,913063134461644802,,,False,,0.0,en,0.0,0,1506526189805,,"[Row(indices=[16, 24], text='Cornell')]",,,,,,1061489407,GaryCremeens,False,2150,35,575,687,2452,Fri Jan 04 21:29:41 +0000 2013,en
RT @CornellTMS: #Cornell University is #7 in the Princeton Review 2017 Guide to Green Colleges. Find out how we got there.… ,Wed Sep 27 15:30:03 +0000 2017,0,913063190807957504,,,False,,0.0,en,0.0,0,1506526203239,,"[Row(indices=[16, 24], text='Cornell')]",,,,,,1063407607,WendyCremeens,False,1726,9,391,399,631,Sat Jan 05 16:31:51 +0000 2013,en
RT @CornellTMS: #Cornell University is #7 in the Princeton Review 2017 Guide to Green Colleges. Find out how we got there.… ,Wed Sep 27 15:30:16 +0000 2017,0,913063248446066688,,,False,,0.0,en,0.0,0,1506526216981,,"[Row(indices=[16, 24], text='Cornell')]",,,,,,748105862112231425,CornellC2C,False,178,5,642,18,431,Wed Jun 29 10:48:31 +0000 2016,en
"RT @cornellsun: University Announces New Commitments to Campus Diversity, Inclusion

https://t.co/YUh2Qo11uE",Wed Sep 27 19:32:55 +0000 2017,0,913124309220110343,,,False,False,0.0,en,0.0,0,1506540775004,,[],,,,,,101836116,iajunwa,True,2658,134,799,4453,4727,Mon Jan 04 18:58:48 +0000 2010,en
Info Session from 7-9p with @BrownUniversity @Columbia @Cornell @RiceUniversity &amp; @UChicago in Downtown DSM #MaroonsMovingOn,Wed Sep 27 23:42:33 +0000 2017,0,913187133896003585,,,False,,0.0,en,0.0,0,1506555753574,,"[Row(indices=[112, 128], text='MaroonsMovingOn')]",,,,,,781303573816700928,MsGabrielDCHS,False,68,1,158,567,281,Thu Sep 29 01:24:22 +0000 2016,en
RT @cornellsun: #BREAKING: Hundreds of students occupying Willard Straight Hall after @BSU_Cornell delivered demands to University. https:/…,Wed Sep 27 23:48:33 +0000 2017,0,913188644739002368,,,False,,0.0,en,0.0,0,1506556113787,,"[Row(indices=[16, 25], text='BREAKING')]",,,,,,18429232,bwesigye,False,7141,91,2747,11039,47363,Sun Dec 28 16:15:51 +0000 2008,en
Price goughing... @Harvard @LeCordonBleuInt @Cornell @UniofOxford @Stanford @Yale @MIT Brooklyn Ken 2017 @AARP $100… https://t.co/4WxEIRwNU4,Thu Nov 02 01:15:50 +0000 2017,0,925894184036335616,,,False,False,0.0,en,0.0,0,1509585350413,,[],United States,US,"St Lucie Village, FL",01f42433366971a3,city,761168779292340225,legalweightonly,False,54,6,904,511,17160,Thu Aug 04 11:55:53 +0000 2016,en
RT @cornellsun: The provost said the University can't pay for Cornell Cinema's deficits in 2018 if S.A. votes to divest from the Ci… ,Wed Nov 08 17:45:12 +0000 2017,0,928317493088747520,,,False,,0.0,en,0.0,0,1510163112314,,[],,,,,,875741489040678912,emma_newburger,False,37,0,209,32,106,Fri Jun 16 15:46:56 +0000 2017,en
Pollack: Y take academic leadership role? Privilege 2 help university mission and a lot of fun! @Cornell @cornellvet https://t.co/Mq1rMJ9qDu,Wed Nov 08 18:39:21 +0000 2017,0,928331120164376576,,,False,False,0.0,en,0.0,0,1510166361262,,[],,,,,,920012260348715008,ProfRuthCollins,False,24,1,52,127,80,Mon Oct 16 19:43:10 +0000 2017,en
Haven’t seen a more beautiful university campus anywhere on the planet @Cornell @UniofOxford @Stanford… https://t.co/j8grbzbkE5,Thu Nov 09 16:18:08 +0000 2017,0,928657968870117376,,,True,False,0.0,en,0.0,0,1510244288066,,[],Germany,DE,"Munich, Germany",37439688c6302728,city,19099259,ShayganK,False,2616,79,197,27,601,Sat Jan 17 03:22:28 +0000 2009,en
Great job alert! @Cornell_Library is a really rewarding place to work - Join us! AUL position here: https://t.co/3U01tEY9x3,Thu Nov 09 17:01:06 +0000 2017,0,928668785355247616,,,False,False,0.0,en,0.0,0,1510246866917,,[],,,,,,24545353,treberney,False,570,21,1443,5946,3994,Sun Mar 15 16:28:24 +0000 2009,en
#WBAL #WJZ @UBaltLawReview @UMDLaw @Harvard_Law @Princeton @CornellLaw @ColumbiaLaw @VirginiaLawRev @Penn… https://t.co/ppgQMZbMQg,Thu Nov 09 17:53:11 +0000 2017,0,928681890374144002,,,True,False,0.0,en,0.0,0,1510249991397,,"[Row(indices=[0, 5], text='WBAL'), Row(indices=[6, 10], text='WJZ')]",,,,,,2790314135,truthsearch1957,False,1303,137,1123,41121,40238,Mon Sep 29 00:42:02 +0000 2014,en
"Retweeted Cornell University (@Cornell):

The School of Hotel Administration @Cornell_SHA trains veterans with... https://t.co/NSsDDUzlBo",Thu Nov 09 18:26:55 +0000 2017,0,928690378974392320,,,False,False,0.0,en,0.0,0,1510252015237,,[],,,,,,720835159096864768,jobacer,False,127,41,215,1347,1581,Fri Apr 15 04:44:29 +0000 2016,en
"@TomSchryver @Cornell @IthacaCollege @TC3biz They got away with it through vague phrasing. Cornell is ""the major un… https://t.co/Yyi7bRHc08",Thu Nov 09 18:30:13 +0000 2017,0,928691210058858504,TomSchryver,20740042.0,False,,0.0,en,0.0,0,1510252213383,,[],,,,,,2324128213,Ithacating,False,448,14,332,646,1903,Sun Feb 02 18:02:27 +0000 2014,en
"CFSeminar: Sheng Wang, Lam Vu, Ravi Patel (Cornell University), Three APS DFD - Style Talks - Cornell https://t.co/VTYR6Ef3jV via @Cornell",Thu Nov 09 19:37:57 +0000 2017,0,928708254498197504,,,False,False,0.0,en,0.0,0,1510256277094,,[],,,,,,196142762,CornellMAE,False,509,34,305,17,1507,Tue Sep 28 12:51:45 +0000 2010,en
"RT @cornellsun: This afternoon, S.A. members may move to table the vote originally scheduled for deciding whether to eliminate fund… ",Thu Nov 09 20:52:29 +0000 2017,0,928727015192227840,,,False,,0.0,en,0.0,0,1510260749992,,[],,,,,,28236647,PaulaBests,False,337,25,335,2611,6050,Thu Apr 02 00:27:51 +0000 2009,en
"RT @andybrodie: Petition, re: @CornellSA’s effort to end $ support for @CornellCinema, a treasure of @Cornell &amp; @CityofIthaca1… ",Thu Nov 09 20:53:12 +0000 2017,0,928727193622065153,,,False,,0.0,en,0.0,0,1510260792533,,[],,,,,,28236647,PaulaBests,False,337,25,335,2612,6053,Thu Apr 02 00:27:51 +0000 2009,en
@ShayganK @Cornell @UniofOxford @Stanford @MoscowUniver Isn’t it just beautiful this time of the year.,Thu Nov 09 21:31:56 +0000 2017,0,928736940412821504,ShayganK,19099259.0,False,,0.0,en,0.0,0,1510263116349,,[],,,,,,439323547,alschumi,False,42,1,324,105,263,Sat Dec 17 16:51:15 +0000 2011,en
#WBAL #WJZ @UBaltLawReview @UMDLaw @Harvard_Law @Princeton @CornellLaw @ColumbiaLaw @VirginiaLawRev @Penn… https://t.co/wNCOz85S3T,Thu Nov 09 22:46:32 +0000 2017,0,928755712783781888,,,True,False,0.0,en,0.0,0,1510267592031,,"[Row(indices=[0, 5], text='WBAL'), Row(indices=[6, 10], text='WJZ')]",,,,,,2790314135,truthsearch1957,False,1303,137,1123,41152,40262,Mon Sep 29 00:42:02 +0000 2014,en
"RT @andybrodie: Petition, re: @CornellSA’s effort to end $ support for @CornellCinema, a treasure of @Cornell &amp; @CityofIthaca1… ",Thu Nov 09 23:25:28 +0000 2017,0,928765510820311040,,,False,,0.0,en,0.0,0,1510269928065,,[],,,,,,4757236633,WUMIN_LAB,False,98,2,155,358,219,Thu Jan 14 08:48:35 +0000 2016,en-gb
"RT @DailySunSports: With a cast of new players, @cornellwbball gets things started this weekend in Baltimore. https://t.co/bxDvushORK",Fri Nov 10 01:46:41 +0000 2017,0,928801050441609217,,,False,False,0.0,en,0.0,0,1510278401371,,[],,,,,,1244071903,katmiklos,False,77,0,204,5349,349,Tue Mar 05 16:03:53 +0000 2013,en
VB: @CornellVBall drops the first set to Northwestern 25-21 #d3volleyball #MWCPride,Fri Nov 10 02:52:56 +0000 2017,0,928817724956037120,,,False,,0.0,en,0.0,0,1510282376885,,"[Row(indices=[60, 73], text='d3volleyball'), Row(indices=[74, 83], text='MWCPride')]",,,,,,67360430,MWCSports,False,3780,36,546,1192,7488,Thu Aug 20 16:57:05 +0000 2009,en
VB: Northwestern wins third and final set. Great season @CornellVBall! #MWCPride #d3volleyball,Fri Nov 10 03:38:30 +0000 2017,0,928829188685094912,,,False,,0.0,en,0.0,0,1510285110051,,"[Row(indices=[71, 80], text='MWCPride'), Row(indices=[81, 94], text='d3volleyball')]",,,,,,67360430,MWCSports,False,3780,37,546,1193,7490,Thu Aug 20 16:57:05 +0000 2009,en
.@cornellwbball set to showcase fresh faces in season opener at Loyola at noon today https://t.co/bxDvus0e0c,Fri Nov 10 15:33:01 +0000 2017,0,929009004487036929,,,False,False,0.0,en,0.0,0,1510327981479,,[],,,,,,3438513226,DailySunSports,False,741,14,260,5,7645,Mon Aug 24 21:04:46 +0000 2015,en
"WBB: #IvyHoops season kicks off   @cornellwbball taking on Loyola! 

➡️ https://t.co/Tpm6p9t0Ns https://t.co/lbHu8Ii41S",Fri Nov 10 16:49:29 +0000 2017,0,929028247769243649,,,False,False,0.0,en,0.0,0,1510332569435,,"[Row(indices=[5, 14], text='IvyHoops')]",,,,,,176926525,IvyLeague,True,19571,288,1514,11835,47090,Tue Aug 10 20:19:48 +0000 2010,en
RT @CornellPress: CUP director Dean Smith highlights our expanding #openaccess ebook programs. The ultimate goal: global disseminatio… ,Fri Nov 10 17:09:37 +0000 2017,0,929033313481908224,,,False,,0.0,en,0.0,0,1510333777195,,"[Row(indices=[67, 78], text='openaccess')]",,,,,,3201724023,Kitty_H_Liu,False,332,80,780,2210,1663,Fri Apr 24 17:19:03 +0000 2015,en
@tpaln @shearer412 Wharton@upenn and Dyson@cornell are the only 2 ivy Biz Schools that admit undergrads for bachelo… https://t.co/fHi3O8K3jk,Wed Nov 22 02:32:32 +0000 2017,0,933161245263269891,tpaln,262887351.0,False,,0.0,en,0.0,0,1511317952825,,[],,,,,,822453004213305352,whartonparent,False,15,1,39,174,1786,Fri Jan 20 14:37:31 +0000 2017,en
"RT @cornellsun: One of college hockey's oldest rivalries will write a new chapter tomorrow night at @TheGarden. 

https://t.co/oofinBimgi",Fri Nov 24 17:03:06 +0000 2017,0,934105106911498241,,,False,False,0.0,en,0.0,0,1511542986978,,[],,,,,,259065776,ag5567,False,313,2,905,43,305,Tue Mar 01 02:25:37 +0000 2011,en
"RT @cornellsun: One of college hockey's oldest rivalries will write a new chapter tomorrow night at @TheGarden. 

https://t.co/oofinBimgi",Fri Nov 24 17:10:18 +0000 2017,0,934106917776977921,,,False,False,0.0,en,0.0,0,1511543418722,,[],,,,,,353965247,NickWaranoff,False,33,1,70,210,450,Fri Aug 12 22:43:23 +0000 2011,en
"RT @cornellsun: One of college hockey's oldest rivalries will write a new chapter tomorrow night at @TheGarden. 

https://t.co/oofinBimgi",Fri Nov 24 17:11:55 +0000 2017,0,934107321759711232,,,False,False,0.0,en,0.0,0,1511543515039,,[],,,,,,27352501,mgsiegel63,False,157,1,1318,318,212,Sun Mar 29 01:26:27 +0000 2009,en
"RT @Cornell_CTI: How do you finish a PhD when, as a working-class student, you don't feel you belong? | The Guardian https://t.co/4WVLLHObMV",Fri Nov 24 17:54:02 +0000 2017,0,934117920904531969,,,False,False,0.0,en,0.0,0,1511546042072,,[],,,,,,2914081432,LLovelandArmour,False,28,0,70,75,150,Wed Dec 10 17:16:08 +0000 2014,en-gb
On campus @Cornell @ Cornell University https://t.co/HPkeSdfVw1,Fri Nov 24 20:51:20 +0000 2017,0,934162542301270016,,,False,False,0.0,en,0.0,0,1511556680642,"[-76.48241117, 42.44608121]",[],United States,US,"Ithaca, NY",ae76bffcaf2bf545,city,15646926,pdenglert,False,1137,20,1322,1413,7058,Tue Jul 29 14:42:05 +0000 2008,en
"@CornellGunter Hahahaha, I see. That team would be dope to see. Meanwhile, I have to suffer with Chicago lmfao.",Fri Nov 24 22:38:39 +0000 2017,0,934189550238339073,CornellGunter,1355585256.0,False,,0.0,en,0.0,0,1511563119836,,[],,,,,,854567004124131329,machadosection,False,225,3,478,7363,8092,Wed Apr 19 05:27:05 +0000 2017,en
@stianwestlake @Pete_Spence Wharton@upenn &amp; Dyson@cornell are the only 2 ivyBIZschools that admit undergrads. Other… https://t.co/lUkJAqKqGO,Sat Nov 25 00:22:42 +0000 2017,0,934215732212174849,stianwestlake,14314709.0,False,,0.0,en,0.0,0,1511569362105,,[],,,,,,822453004213305352,whartonparent,False,15,1,39,175,1794,Fri Jan 20 14:37:31 +0000 2017,en
"6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… https://t.co/v81PS7Bw1o",Fri Dec 01 15:26:17 +0000 2017,0,936617453387436033,,,False,,0.0,en,0.0,0,1512141977055,,[],,,,,,30244119,CharlesOrtel,False,16500,232,1928,162,16031,Fri Apr 10 15:56:29 +0000 2009,en
".@Cornell University Is Investigating This Controversial Research About Eating Behaviors, via @BuzzFeedNews… https://t.co/ucqgiqJVlJ",Fri Dec 01 15:27:25 +0000 2017,0,936617741028532226,,,False,False,0.0,en,0.0,0,1512142045634,,[],,,,,,16897082,garyruskin,True,4328,149,439,0,2769,Wed Oct 22 00:28:04 +0000 2008,en
"RT @garyruskin: .@Cornell University Is Investigating This Controversial Research About Eating Behaviors, via @BuzzFeedNews… ",Fri Dec 01 15:27:48 +0000 2017,0,936617837476454400,,,False,,0.0,en,0.0,0,1512142068629,,[],,,,,,1637048450,USRightToKnow,False,4127,111,2089,220,2567,Thu Aug 01 03:43:43 +0000 2013,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:28:05 +0000 2017,0,936617909694197760,,,False,,0.0,en,0.0,0,1512142085847,,[],,,,,,117767052,andrewsiff,False,1244,89,2367,57507,74579,Fri Feb 26 15:02:41 +0000 2010,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:29:44 +0000 2017,0,936618325525909506,,,False,,0.0,en,0.0,0,1512142184989,,[],,,,,,2468328434,HambrickRo,False,437,4,59,45901,21126,Mon Apr 28 22:12:44 +0000 2014,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:29:54 +0000 2017,0,936618367330504704,,,False,,0.0,en,0.0,0,1512142194956,,[],,,,,,2573492214,vollinda,False,243,0,361,10175,2365,Tue Jun 17 20:20:18 +0000 2014,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:33:06 +0000 2017,0,936619169990238209,,,False,,0.0,en,0.0,0,1512142386325,,[],,,,,,774010076768169984,Gracecourtwrig3,False,2362,42,1783,92374,87330,Thu Sep 08 22:22:37 +0000 2016,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:34:30 +0000 2017,0,936619524866170880,,,False,,0.0,en,0.0,0,1512142470934,,[],,,,,,1247583428,Baby_Blue_2013,False,1742,0,2651,15734,20549,Thu Mar 07 00:42:37 +0000 2013,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:38:08 +0000 2017,0,936620436162408454,,,False,,0.0,en,0.0,0,1512142688204,,[],,,,,,916407029677350914,brystonwill,False,49,0,114,1034,510,Fri Oct 06 20:57:16 +0000 2017,en
"RT @garyruskin: .@Cornell University Is Investigating This Controversial Research About Eating Behaviors, via @BuzzFeedNews… ",Fri Dec 01 15:39:17 +0000 2017,0,936620727943483393,,,False,,0.0,en,0.0,0,1512142757770,,[],,,,,,20713331,CorpCrimeReport,False,1843,104,993,2,5563,Thu Feb 12 20:21:06 +0000 2009,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:41:18 +0000 2017,0,936621236230213633,,,False,,0.0,en,0.0,0,1512142878955,,[],,,,,,915593678965608449,MikeRatliff12,False,118,1,129,2538,3861,Wed Oct 04 15:05:18 +0000 2017,en
"sad what has become of @cornell, where my grandfather, great uncles and great aunts graduated and some taught https://t.co/guhLp9NdAD",Fri Dec 01 15:41:52 +0000 2017,0,936621376529514496,,,True,False,0.0,en,0.0,0,1512142912405,,[],,,,,,35864668,margiegem,False,101,3,174,14383,8267,Mon Apr 27 21:19:11 +0000 2009,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:43:36 +0000 2017,0,936621811877412865,,,False,,0.0,en,0.0,0,1512143016200,,[],,,,,,4510618880,RossKinCaid5,False,447,36,426,4611,24150,Wed Dec 09 20:05:33 +0000 2015,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:46:58 +0000 2017,0,936622661626626048,,,False,,0.0,en,0.0,0,1512143218796,,[],,,,,,132273859,jedwards73,False,100,8,131,11767,12261,Mon Apr 12 19:49:58 +0000 2010,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:49:03 +0000 2017,0,936623183104499712,,,False,,0.0,en,0.0,0,1512143343126,,[],,,,,,772500008,KathleenMaryMor,False,1772,115,2194,118371,148762,Tue Aug 21 23:48:27 +0000 2012,en
"RT @CharlesOrtel: 6/ @Cornell is not the only WELL-ENDOWED ""CHARITY"" enabling and funding @ClintonFdn EPIC FRAUDS, others inlcude… ",Fri Dec 01 15:52:16 +0000 2017,0,936623993607639041,,,False,,0.0,en,0.0,0,1512143536365,,[],,,,,,341678317,aspiesmom,False,5894,1,5825,31331,199389,Sun Jul 24 19:37:58 +0000 2011,en
Mr. Tata has done so much for @Cornell University. Thank you @RNTata2000! https://t.co/ey4hY4yXEP,Mon Dec 04 16:17:35 +0000 2017,0,937717528436068353,,,True,False,0.0,en,0.0,0,1512404255385,,[],,,,,,2435782872,TataCornell,False,899,36,748,379,1064,Wed Apr 09 17:17:27 +0000 2014,en
RT @Cornell__1: Black men be real life superheroes. https://t.co/tdLwbk07Y6,Mon Dec 04 16:23:38 +0000 2017,0,937719049684963329,,,True,False,0.0,en,0.0,0,1512404618079,,[],,,,,,273278983,Keeeeeeds,False,982,4,792,8466,58169,Mon Mar 28 05:21:10 +0000 2011,en
"Welcome, Dr. Susan Fleming, @Cornell University who joins our Diversity Initiative Speaker Series today in… https://t.co/aVvs3Tuw3w",Mon Dec 04 16:31:59 +0000 2017,0,937721153937903617,,,False,False,0.0,en,0.0,0,1512405119772,,[],,,,,,3119211415,Keystoneideas,False,58,1,126,15,441,Tue Mar 31 05:26:28 +0000 2015,en
RT @TataCornell: Mr. Tata has done so much for @Cornell University. Thank you @RNTata2000! https://t.co/ey4hY4yXEP,Mon Dec 04 17:20:08 +0000 2017,0,937733268669046784,,,True,False,0.0,en,0.0,0,1512408008149,,[],,,,,,774939684644323328,varhad_,False,140,93,68,1652,2226,Sun Sep 11 11:56:33 +0000 2016,en
"@james3neal @Cornell, a #LandGrant university enabled through legislation signed by #AbrahamLincoln, founded on the… https://t.co/V33oaGvZYX",Mon Dec 04 17:43:28 +0000 2017,0,937739143932727296,james3neal,8039622.0,False,False,0.0,en,0.0,0,1512409408921,,"[Row(indices=[24, 34], text='LandGrant'), Row(indices=[84, 99], text='AbrahamLincoln')]",,,,,,2414714024,Jeff_Piestrak,False,149,16,205,693,406,Thu Mar 27 17:58:05 +0000 2014,en
"RT @_TylerTheTyler_: On an ICE COLD Tues, Dec. 4 1906, 7 men founded the greatest fraternity at @Cornell University. It was the first in… ",Mon Dec 04 19:03:38 +0000 2017,0,937759317679394816,,,False,,0.0,en,0.0,0,1512414218717,,[],,,,,,2791652806,YoungfreshAce,False,454,1,254,3291,4810,Mon Sep 29 13:15:39 +0000 2014,en
RT @CornellCALSDean: Funding announced for new and beginning farmer program at Cornell University https://t.co/WNPnzTcDa3,Wed Dec 13 16:22:07 +0000 2017,0,940980159921950720,,,False,False,0.0,en,0.0,0,1513182127348,,[],,,,,,712581619035451392,vijay_hemalatha,False,26,3,230,348,1121,Wed Mar 23 10:07:52 +0000 2016,en
@tfmiller3 @Caltech @Stanford @UCLA @UCBerkeley @CA_Alliance Hey @CornellOISE -opportunities abound,Wed Dec 13 19:57:24 +0000 2017,0,941034337897676801,tfmiller3,9.129021140112138e+17,False,,0.0,en,0.0,0,1513195044384,,[],,,,,,2802364404,Cornell_BEST,False,469,20,407,145,1140,Wed Sep 10 20:25:25 +0000 2014,en
